,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
Pfdn6,1.06E-35,0.228907827,0.31,0.185,1.35E-31,atlas_1h_alh,Pfdn6
Top1,1.50E-35,0.245613028,0.3,0.178,1.92E-31,atlas_1h_alh,Top1
Rab2,1.75E-35,0.243239152,0.241,0.134,2.23E-31,atlas_1h_alh,Rab2
Tim17b,4.86E-35,0.226723108,0.272,0.157,6.23E-31,atlas_1h_alh,Tim17b
ND-19,8.07E-35,0.230856258,0.288,0.169,1.03E-30,atlas_1h_alh,ND-19
Ubr3,1.49E-34,0.270209843,0.228,0.126,1.90E-30,atlas_1h_alh,Ubr3
UQCR-14,5.31E-34,0.205230946,0.664,0.47,6.80E-30,atlas_1h_alh,UQCR-14
rudhira,1.36E-33,0.220584803,0.233,0.129,1.74E-29,atlas_1h_alh,rudhira
stai,2.08E-33,0.210003833,0.699,0.504,2.66E-29,atlas_1h_alh,stai
Octbeta2R,2.75E-33,0.342665756,0.247,0.144,3.52E-29,atlas_1h_alh,Octbeta2R
Hr38,3.87E-33,0.24297014,0.436,0.29,4.96E-29,atlas_1h_alh,Hr38
CG42450,1.39E-32,0.173625225,0.43,0.279,1.78E-28,atlas_1h_alh,CG42450
CG42260,1.66E-32,0.219321078,0.328,0.205,2.12E-28,atlas_1h_alh,CG42260
Pfdn1,1.92E-32,0.196024623,0.232,0.131,2.46E-28,atlas_1h_alh,Pfdn1
CG17059,3.47E-32,0.214648687,0.245,0.14,4.44E-28,atlas_1h_alh,CG17059
ben,4.98E-32,0.235670668,0.232,0.132,6.38E-28,atlas_1h_alh,ben
Ih,5.35E-32,0.16445035,0.623,0.434,6.84E-28,atlas_1h_alh,Ih
CG5676,2.32E-31,0.198757758,0.309,0.189,2.97E-27,atlas_1h_alh,CG5676
mts,3.28E-31,0.149157936,0.403,0.256,4.19E-27,atlas_1h_alh,mts
beat-Ic,6.23E-31,0.444815857,0.297,0.19,7.98E-27,atlas_1h_alh,beat-Ic
Roc1a,1.19E-30,0.163632696,0.28,0.167,1.52E-26,atlas_1h_alh,Roc1a
Yeti,2.80E-30,0.150299298,0.359,0.226,3.58E-26,atlas_1h_alh,Yeti
mam,2.90E-30,0.166516833,0.25,0.146,3.71E-26,atlas_1h_alh,mam
COX5B,2.94E-30,0.185647739,0.676,0.481,3.76E-26,atlas_1h_alh,COX5B
ATP6AP2,4.18E-30,0.150596506,0.274,0.164,5.36E-26,atlas_1h_alh,ATP6AP2
CG43222,6.75E-30,0.194209492,0.563,0.394,8.64E-26,atlas_1h_alh,CG43222
CASK,5.46E-29,0.128871031,0.551,0.378,6.99E-25,atlas_1h_alh,CASK
ND-B14.5A,7.27E-29,0.219939655,0.258,0.156,9.31E-25,atlas_1h_alh,ND-B14.5A
ND-B22,8.13E-29,0.16423763,0.401,0.263,1.04E-24,atlas_1h_alh,ND-B22
CG17776,1.42E-28,0.168258986,0.266,0.16,1.81E-24,atlas_1h_alh,CG17776
Trf2,4.38E-28,0.168448092,0.314,0.197,5.61E-24,atlas_1h_alh,Trf2
SNRPG,6.78E-28,0.203250707,0.319,0.204,8.67E-24,atlas_1h_alh,SNRPG
Nacalpha,1.78E-27,0.154310204,0.396,0.261,2.28E-23,atlas_1h_alh,Nacalpha
ND-13A,2.04E-27,0.20016184,0.294,0.185,2.61E-23,atlas_1h_alh,ND-13A
ATPsyndelta,3.76E-27,0.128459708,0.428,0.284,4.81E-23,atlas_1h_alh,ATPsyndelta
eIF1,5.94E-27,0.13322112,0.41,0.273,7.61E-23,atlas_1h_alh,eIF1
roh,9.48E-25,0.150516493,0.659,0.477,1.21E-20,atlas_1h_alh,roh
ND-B14.5B,1.05E-24,0.135500115,0.35,0.232,1.34E-20,atlas_1h_alh,ND-B14.5B
CG8860,2.27E-24,0.151366512,0.34,0.226,2.90E-20,atlas_1h_alh,CG8860
RpL29,1.58E-23,0.138727117,0.902,0.708,2.03E-19,atlas_1h_alh,RpL29
Vha55,1.91E-22,0.129584428,0.297,0.194,2.45E-18,atlas_1h_alh,Vha55
RpS21,1.22E-21,-0.391575542,0.769,0.655,1.57E-17,atlas_1h_alh,RpS21
CG32264,6.82E-19,0.1270804,0.401,0.288,8.72E-15,atlas_1h_alh,CG32264
Eno,3.00E-18,0.133252393,0.911,0.751,3.84E-14,atlas_1h_alh,Eno
ctp,2.11E-16,0.11267422,0.848,0.695,2.70E-12,atlas_1h_alh,ctp
RpS26,8.96E-16,-0.307467549,0.791,0.683,1.15E-11,atlas_1h_alh,RpS26
fne,1.48E-15,0.119854404,0.807,0.63,1.89E-11,atlas_1h_alh,fne
RpS27,1.30E-08,-0.175287681,0.874,0.756,0.000166832,atlas_1h_alh,RpS27
Alk,6.25E-07,-0.126478826,0.58,0.439,0.007997769,atlas_1h_alh,Alk
bun,6.00E-05,-0.154710651,0.471,0.369,0.768329754,atlas_1h_alh,bun
RpL38,0.005518618,-0.152668581,0.863,0.725,1,atlas_1h_alh,RpL38
RpS17,0,1.341589547,0.829,0.526,0,atlas_24h_alh,RpS17
RpL36A,0,1.316067228,0.854,0.562,0,atlas_24h_alh,RpL36A
RpL32,0,1.310987384,0.92,0.684,0,atlas_24h_alh,RpL32
RpS29,0,1.297587239,0.955,0.785,0,atlas_24h_alh,RpS29
RpL36,0,1.296601823,0.931,0.722,0,atlas_24h_alh,RpL36
RpS23,0,1.290897391,0.79,0.48,0,atlas_24h_alh,RpS23
RpL27,0,1.249430024,0.822,0.543,0,atlas_24h_alh,RpL27
RpL37A,0,1.201252032,0.896,0.651,0,atlas_24h_alh,RpL37A
RpS28b,0,1.169392497,0.87,0.635,0,atlas_24h_alh,RpS28b
RpL23,0,1.117800598,0.925,0.733,0,atlas_24h_alh,RpL23
RpS15,0,1.060972574,0.914,0.723,0,atlas_24h_alh,RpS15
RpL30,4.68E-302,1.310819925,0.778,0.461,5.99E-298,atlas_24h_alh,RpL30
RpL31,2.20E-298,1.133320505,0.847,0.598,2.81E-294,atlas_24h_alh,RpL31
RpS27A,1.62E-286,1.006050044,0.878,0.694,2.08E-282,atlas_24h_alh,RpS27A
RpS30,4.90E-280,1.139556712,0.823,0.557,6.28E-276,atlas_24h_alh,RpS30
RpL28,1.94E-270,0.992419473,0.875,0.699,2.49E-266,atlas_24h_alh,RpL28
RpS11,1.42E-269,0.925173026,0.9,0.715,1.82E-265,atlas_24h_alh,RpS11
RpS21.1,3.32E-264,0.991319988,0.86,0.669,4.24E-260,atlas_24h_alh,RpS21
RpL37a,4.02E-256,0.893572411,0.895,0.733,5.15E-252,atlas_24h_alh,RpL37a
RpL40,1.78E-252,0.856873867,0.923,0.79,2.28E-248,atlas_24h_alh,RpL40
RpS20,2.14E-242,0.880371608,0.884,0.719,2.74E-238,atlas_24h_alh,RpS20
RpL27A,1.10E-224,0.862216218,0.887,0.723,1.41E-220,atlas_24h_alh,RpL27A
RpS26.1,5.24E-208,0.846167726,0.871,0.698,6.71E-204,atlas_24h_alh,RpS26
RpS18,2.75E-193,0.979657478,0.762,0.508,3.52E-189,atlas_24h_alh,RpS18
RpL14,2.20E-187,0.782996872,0.863,0.709,2.81E-183,atlas_24h_alh,RpL14
RpL12,2.15E-180,0.911168951,0.787,0.569,2.76E-176,atlas_24h_alh,RpL12
awd,8.53E-180,0.910238815,0.788,0.58,1.09E-175,atlas_24h_alh,awd
14-3-3epsilon.1,3.73E-178,-0.755819703,0.759,0.872,4.78E-174,atlas_24h_alh,14-3-3epsilon
RpL21,3.87E-171,0.820518901,0.797,0.596,4.95E-167,atlas_24h_alh,RpL21
RpS16,4.93E-169,0.988584212,0.713,0.46,6.30E-165,atlas_24h_alh,RpS16
RpS8,5.21E-168,0.814965468,0.827,0.651,6.67E-164,atlas_24h_alh,RpS8
RpS14a,3.70E-161,0.936862574,0.716,0.485,4.73E-157,atlas_24h_alh,RpS14a
RpL38.1,6.72E-160,0.690503158,0.885,0.768,8.60E-156,atlas_24h_alh,RpL38
mt:ATPase6.1,2.38E-154,1.065756598,0.661,0.405,3.04E-150,atlas_24h_alh,mt:ATPase6
sif.1,6.65E-153,-1.138964948,0.482,0.679,8.51E-149,atlas_24h_alh,sif
mt:CoII,7.16E-149,0.722862262,0.892,0.76,9.17E-145,atlas_24h_alh,mt:CoII
RpS13,1.19E-145,0.607602067,0.902,0.796,1.53E-141,atlas_24h_alh,RpS13
RpS27.1,1.21E-143,0.599107466,0.899,0.791,1.55E-139,atlas_24h_alh,RpS27
RpS12,6.21E-142,0.689135341,0.86,0.724,7.95E-138,atlas_24h_alh,RpS12
HmgZ.1,2.96E-136,-1.007822656,0.532,0.713,3.79E-132,atlas_24h_alh,HmgZ
RpL10,1.85E-133,0.667724393,0.84,0.697,2.37E-129,atlas_24h_alh,RpL10
RpL35A,1.72E-129,0.852822521,0.691,0.479,2.20E-125,atlas_24h_alh,RpL35A
eEF1alpha1.1,3.28E-129,0.523181692,0.738,0.444,4.20E-125,atlas_24h_alh,eEF1alpha1
Hsp67Bc.1,4.13E-128,-1.614423663,0.161,0.414,5.28E-124,atlas_24h_alh,Hsp67Bc
betaTub56D.1,1.28E-125,0.589972963,0.882,0.745,1.63E-121,atlas_24h_alh,betaTub56D
RpL18A,1.71E-124,0.633391946,0.854,0.724,2.19E-120,atlas_24h_alh,RpL18A
Eip75B.1,4.26E-122,-1.185643148,0.271,0.523,5.45E-118,atlas_24h_alh,Eip75B
RpL35,8.07E-120,0.834849673,0.667,0.453,1.03E-115,atlas_24h_alh,RpL35
RpL26,3.16E-119,0.714080372,0.775,0.609,4.04E-115,atlas_24h_alh,RpL26
Df31.1,3.76E-118,0.700294972,0.69,0.446,4.81E-114,atlas_24h_alh,Df31
Ggamma30A,7.22E-117,-0.911368143,0.642,0.785,9.23E-113,atlas_24h_alh,Ggamma30A
mt:CoI.1,3.25E-116,0.700572339,0.828,0.652,4.16E-112,atlas_24h_alh,mt:CoI
RpL18,1.78E-112,0.754930405,0.714,0.517,2.28E-108,atlas_24h_alh,RpL18
RpL17,4.31E-110,0.724931616,0.741,0.556,5.52E-106,atlas_24h_alh,RpL17
COX7C,8.84E-109,0.690186373,0.774,0.59,1.13E-104,atlas_24h_alh,COX7C
CG42613.1,1.63E-105,-0.98794965,0.366,0.578,2.08E-101,atlas_24h_alh,CG42613
RpL11,6.01E-105,0.722620591,0.728,0.541,7.69E-101,atlas_24h_alh,RpL11
ATPsynCF6,1.29E-104,0.805037531,0.693,0.511,1.66E-100,atlas_24h_alh,ATPsynCF6
RpL29.1,3.58E-101,0.528778845,0.89,0.782,4.58E-97,atlas_24h_alh,RpL29
Drep2.1,5.84E-96,-0.799808166,0.527,0.667,7.47E-92,atlas_24h_alh,Drep2
Rbp6.1,1.77E-95,-0.7093655,0.701,0.82,2.26E-91,atlas_24h_alh,Rbp6
fz2.1,1.41E-94,-0.882362829,0.402,0.61,1.81E-90,atlas_24h_alh,fz2
CG2852.1,2.50E-91,-0.780165349,0.45,0.638,3.20E-87,atlas_24h_alh,CG2852
lncRNA:roX2.1,2.80E-90,-1.404003584,0.105,0.306,3.58E-86,atlas_24h_alh,lncRNA:roX2
GstZ2.1,9.53E-89,0.816348422,0.239,0.083,1.22E-84,atlas_24h_alh,GstZ2
RpL7,1.17E-85,0.596721601,0.726,0.551,1.50E-81,atlas_24h_alh,RpL7
aqz,2.80E-84,0.632881748,0.7,0.517,3.58E-80,atlas_24h_alh,aqz
RpL8,3.26E-83,0.590298282,0.739,0.575,4.18E-79,atlas_24h_alh,RpL8
RpS24,3.80E-82,0.636986143,0.716,0.553,4.87E-78,atlas_24h_alh,RpS24
RpS19a,5.34E-82,0.69813473,0.633,0.451,6.83E-78,atlas_24h_alh,RpS19a
Abd-B,9.52E-79,0.910467369,0.304,0.137,1.22E-74,atlas_24h_alh,Abd-B
RpS9,1.06E-78,0.592983196,0.752,0.602,1.36E-74,atlas_24h_alh,RpS9
Ldh.1,1.91E-78,0.699315431,0.811,0.675,2.45E-74,atlas_24h_alh,Ldh
lncRNA:roX1,8.24E-78,-0.980604027,0.22,0.431,1.06E-73,atlas_24h_alh,lncRNA:roX1
RpL3,1.11E-76,0.630080401,0.618,0.432,1.42E-72,atlas_24h_alh,RpL3
CG13551.1,1.20E-76,0.769088576,0.394,0.206,1.53E-72,atlas_24h_alh,CG13551
RpS15Aa,1.56E-76,0.678726168,0.604,0.422,2.00E-72,atlas_24h_alh,RpS15Aa
levy.1,2.27E-75,0.575765487,0.779,0.624,2.91E-71,atlas_24h_alh,levy
RpL9,6.72E-74,0.699729383,0.576,0.397,8.61E-70,atlas_24h_alh,RpL9
RpL34b,1.03E-73,0.687806069,0.592,0.413,1.32E-69,atlas_24h_alh,RpL34b
Drat,5.26E-73,0.840287009,0.374,0.201,6.73E-69,atlas_24h_alh,Drat
RpL19,6.58E-72,0.551090605,0.753,0.623,8.42E-68,atlas_24h_alh,RpL19
RpL15,5.46E-71,0.518111274,0.782,0.669,6.98E-67,atlas_24h_alh,RpL15
blw.1,5.86E-70,0.609377593,0.545,0.355,7.50E-66,atlas_24h_alh,blw
mt:Cyt-b.1,9.56E-70,0.566115594,0.688,0.511,1.22E-65,atlas_24h_alh,mt:Cyt-b
ATPsynG.1,6.02E-69,0.566805821,0.745,0.599,7.70E-65,atlas_24h_alh,ATPsynG
Act5C.1,1.45E-68,0.416455983,0.662,0.453,1.86E-64,atlas_24h_alh,Act5C
Rack1,1.93E-68,0.682562042,0.531,0.353,2.47E-64,atlas_24h_alh,Rack1
RpL7A,3.23E-68,0.573172747,0.68,0.518,4.14E-64,atlas_24h_alh,RpL7A
ND-AGGG,7.91E-66,0.842336709,0.394,0.234,1.01E-61,atlas_24h_alh,ND-AGGG
RpL4,3.06E-65,0.720388179,0.384,0.215,3.92E-61,atlas_24h_alh,RpL4
Tm1,5.77E-64,0.709613266,0.572,0.413,7.38E-60,atlas_24h_alh,Tm1
Dak1.1,1.22E-63,-0.890263791,0.198,0.377,1.57E-59,atlas_24h_alh,Dak1
Snap25,1.38E-60,0.65887701,0.601,0.44,1.76E-56,atlas_24h_alh,Snap25
CG31808,3.33E-60,0.862609117,0.153,0.053,4.26E-56,atlas_24h_alh,CG31808
Cbp53E.1,6.76E-58,-1.061730988,0.479,0.627,8.65E-54,atlas_24h_alh,Cbp53E
RpS4,8.93E-58,0.441064747,0.801,0.701,1.14E-53,atlas_24h_alh,RpS4
CG46301,2.93E-57,-1.066422401,0.138,0.297,3.76E-53,atlas_24h_alh,CG46301
RpL24,3.33E-57,0.471211048,0.777,0.655,4.26E-53,atlas_24h_alh,RpL24
pAbp,7.56E-56,-0.399877683,0.51,0.694,9.68E-52,atlas_24h_alh,pAbp
ATPsynF.1,1.40E-53,0.445195902,0.833,0.715,1.80E-49,atlas_24h_alh,ATPsynF
roh.1,6.57E-53,0.53413494,0.68,0.536,8.41E-49,atlas_24h_alh,roh
RpLP0,5.96E-52,0.500210054,0.629,0.483,7.63E-48,atlas_24h_alh,RpLP0
VhaAC39-1,3.18E-51,0.806684443,0.229,0.111,4.07E-47,atlas_24h_alh,VhaAC39-1
RpL5,4.34E-51,0.496235396,0.655,0.524,5.56E-47,atlas_24h_alh,RpL5
CG13954.1,1.52E-50,-0.865184117,0.176,0.331,1.94E-46,atlas_24h_alh,CG13954
sr,4.04E-50,0.683618532,0.406,0.258,5.17E-46,atlas_24h_alh,sr
RpS10b,5.14E-50,0.492998235,0.709,0.584,6.57E-46,atlas_24h_alh,RpS10b
CG7630.1,6.42E-50,0.379924929,0.868,0.75,8.21E-46,atlas_24h_alh,CG7630
CG42394.1,1.06E-49,-0.775691872,0.153,0.306,1.36E-45,atlas_24h_alh,CG42394
alphaSnap,1.74E-49,0.796125285,0.214,0.101,2.23E-45,atlas_24h_alh,alphaSnap
COX5B.1,1.77E-49,0.500421909,0.685,0.549,2.26E-45,atlas_24h_alh,COX5B
HmgD.1,2.57E-49,-0.593081816,0.456,0.6,3.29E-45,atlas_24h_alh,HmgD
RpL10Ab,3.70E-49,0.410071089,0.749,0.636,4.73E-45,atlas_24h_alh,RpL10Ab
CG32267,7.70E-49,0.821281271,0.236,0.12,9.85E-45,atlas_24h_alh,CG32267
ATPsynbeta,4.39E-48,0.530381222,0.54,0.387,5.62E-44,atlas_24h_alh,ATPsynbeta
COX8.1,5.70E-47,0.400975411,0.809,0.673,7.29E-43,atlas_24h_alh,COX8
CG43085.1,1.41E-46,-1.180073489,0.035,0.141,1.80E-42,atlas_24h_alh,CG43085
eEF1beta,4.95E-46,0.57977906,0.355,0.212,6.34E-42,atlas_24h_alh,eEF1beta
kek1.1,1.70E-45,-0.889812263,0.207,0.352,2.18E-41,atlas_24h_alh,kek1
RpL23A,6.24E-44,0.475790302,0.589,0.446,7.99E-40,atlas_24h_alh,RpL23A
HINT1,7.40E-44,0.652911279,0.275,0.151,9.47E-40,atlas_24h_alh,HINT1
Pgm1,1.29E-43,0.735273539,0.288,0.167,1.65E-39,atlas_24h_alh,Pgm1
hdc.1,1.50E-43,-1.438373529,0.081,0.195,1.91E-39,atlas_24h_alh,hdc
SPR.1,1.73E-41,-1.156706085,0.114,0.236,2.22E-37,atlas_24h_alh,SPR
UQCR-Q.1,1.69E-40,0.388994661,0.776,0.66,2.16E-36,atlas_24h_alh,UQCR-Q
sdt.1,1.71E-40,-0.543202221,0.38,0.517,2.18E-36,atlas_24h_alh,sdt
Nrg.1,1.73E-40,-0.608500426,0.282,0.425,2.22E-36,atlas_24h_alh,Nrg
unc-119.1,5.70E-40,-0.59465584,0.273,0.42,7.29E-36,atlas_24h_alh,unc-119
Rab27.1,6.21E-39,-0.913039982,0.073,0.183,7.95E-35,atlas_24h_alh,Rab27
Pgi,1.65E-38,0.595460614,0.37,0.242,2.11E-34,atlas_24h_alh,Pgi
ND-B14.5B.1,4.70E-38,0.665975807,0.386,0.264,6.02E-34,atlas_24h_alh,ND-B14.5B
UQCR-14.1,5.28E-38,0.460468583,0.668,0.539,6.76E-34,atlas_24h_alh,UQCR-14
Fer1HCH.1,1.88E-37,-0.724795585,0.225,0.355,2.41E-33,atlas_24h_alh,Fer1HCH
bru3.1,7.95E-37,-0.670356274,0.462,0.563,1.02E-32,atlas_24h_alh,bru3
Toll-6.1,8.08E-36,-0.694296598,0.391,0.512,1.03E-31,atlas_24h_alh,Toll-6
Neb-cGP.1,1.32E-35,0.381013004,0.727,0.611,1.69E-31,atlas_24h_alh,Neb-cGP
Vha36-1.1,1.83E-35,-0.524341639,0.378,0.505,2.34E-31,atlas_24h_alh,Vha36-1
Tctp,1.92E-35,0.543103143,0.387,0.263,2.45E-31,atlas_24h_alh,Tctp
CG4587.1,6.05E-35,-0.592815125,0.267,0.399,7.74E-31,atlas_24h_alh,CG4587
Rdh.1,7.52E-35,-0.594067435,0.239,0.375,9.63E-31,atlas_24h_alh,Rdh
CG1695.1,8.16E-35,-0.733168104,0.088,0.196,1.04E-30,atlas_24h_alh,CG1695
Tsp42Ej.1,1.86E-34,-0.611672398,0.266,0.391,2.38E-30,atlas_24h_alh,Tsp42Ej
Ssb-c31a,3.27E-34,0.585969906,0.229,0.127,4.18E-30,atlas_24h_alh,Ssb-c31a
Hsc70-4,3.50E-34,0.492315143,0.216,0.115,4.49E-30,atlas_24h_alh,Hsc70-4
Gs1l.1,4.97E-34,-0.671171874,0.177,0.301,6.36E-30,atlas_24h_alh,Gs1l
AstC-R2.1,6.06E-34,-1.103918334,0.106,0.212,7.76E-30,atlas_24h_alh,AstC-R2
hth.1,3.71E-33,-0.760923806,0.278,0.393,4.74E-29,atlas_24h_alh,hth
kuz.1,4.79E-33,-0.74360657,0.156,0.272,6.13E-29,atlas_24h_alh,kuz
CG13585.1,9.71E-33,-0.74408293,0.1,0.204,1.24E-28,atlas_24h_alh,CG13585
ND-B12,2.00E-32,0.571091669,0.436,0.324,2.56E-28,atlas_24h_alh,ND-B12
CG42361.1,2.48E-32,-0.728005935,0.105,0.211,3.18E-28,atlas_24h_alh,CG42361
PyK,1.54E-31,0.392573856,0.545,0.415,1.97E-27,atlas_24h_alh,PyK
Rsf1.1,3.80E-31,-0.643534277,0.157,0.273,4.87E-27,atlas_24h_alh,Rsf1
CG34132,3.81E-31,0.619921605,0.308,0.202,4.88E-27,atlas_24h_alh,CG34132
ringer.1,5.39E-31,-0.655704966,0.137,0.249,6.90E-27,atlas_24h_alh,ringer
CG44774.1,5.81E-31,-0.628449425,0.187,0.305,7.43E-27,atlas_24h_alh,CG44774
gro.1,8.61E-31,-0.577320531,0.215,0.339,1.10E-26,atlas_24h_alh,gro
BI-1.1,9.94E-31,-0.638229968,0.095,0.198,1.27E-26,atlas_24h_alh,BI-1
CG11267,1.62E-30,0.507757856,0.429,0.312,2.07E-26,atlas_24h_alh,CG11267
ND-B14.1,3.13E-29,0.538826943,0.468,0.36,4.00E-25,atlas_24h_alh,ND-B14
RpS3,4.10E-29,0.370701307,0.596,0.483,5.25E-25,atlas_24h_alh,RpS3
Mkp3,4.41E-29,0.445177872,0.578,0.472,5.65E-25,atlas_24h_alh,Mkp3
Rgk1.1,4.46E-29,-0.724054865,0.125,0.229,5.71E-25,atlas_24h_alh,Rgk1
wry.1,6.89E-29,-0.645275471,0.24,0.354,8.82E-25,atlas_24h_alh,wry
kra.1,5.42E-28,0.39273736,0.384,0.264,6.94E-24,atlas_24h_alh,kra
eIF4A.1,2.08E-27,0.333531943,0.471,0.346,2.66E-23,atlas_24h_alh,eIF4A
CG45049.1,3.26E-27,-0.497294179,0.312,0.432,4.17E-23,atlas_24h_alh,CG45049
fs(1)h.1,4.66E-27,-0.482857459,0.392,0.501,5.96E-23,atlas_24h_alh,fs(1)h
mspo.1,1.52E-26,-0.630895366,0.39,0.492,1.94E-22,atlas_24h_alh,mspo
CG15012.1,1.98E-25,-0.584093234,0.151,0.252,2.53E-21,atlas_24h_alh,CG15012
CG42750.1,5.55E-25,-0.656447645,0.16,0.261,7.10E-21,atlas_24h_alh,CG42750
Nlg3.1,7.91E-25,-0.52401545,0.23,0.341,1.01E-20,atlas_24h_alh,Nlg3
RSG7.1,1.41E-24,-0.563890824,0.195,0.298,1.80E-20,atlas_24h_alh,RSG7
CG13920.1,2.95E-24,-0.475286977,0.216,0.323,3.77E-20,atlas_24h_alh,CG13920
CG14989.1,3.07E-22,-0.65488979,0.449,0.559,3.92E-18,atlas_24h_alh,CG14989
fabp.1,3.24E-12,-0.156600579,0.401,0.293,4.15E-08,atlas_24h_alh,fabp
Hex-A.1,1.21E-11,-0.2487573,0.947,0.83,1.55E-07,atlas_24h_alh,Hex-A
lncRNA:cherub.1,0,3.469996127,0.578,0.065,0,atlas_48h_alh,lncRNA:cherub
lncRNA:noe.1,0,3.244092861,0.647,0.128,0,atlas_48h_alh,lncRNA:noe
Eip74EF.1,0,3.008017687,0.261,0.002,0,atlas_48h_alh,Eip74EF
pros.1,0,2.753083322,0.293,0.034,0,atlas_48h_alh,pros
hdc.2,0,2.505819129,0.431,0.078,0,atlas_48h_alh,hdc
Msp300.1,0,2.400585334,0.755,0.388,0,atlas_48h_alh,Msp300
mt:lrRNA.1,0,2.237707649,0.812,0.479,0,atlas_48h_alh,mt:lrRNA
fabp.2,0,2.175538276,0.549,0.239,0,atlas_48h_alh,fabp
eEF1alpha1.2,0,1.792545945,0.746,0.432,0,atlas_48h_alh,eEF1alpha1
Imp.1,0,-1.077182303,0.577,0.945,0,atlas_48h_alh,Imp
Syx1A.1,0,-1.077852536,0.542,0.916,0,atlas_48h_alh,Syx1A
Gapdh1.1,0,-1.178145575,0.635,0.947,0,atlas_48h_alh,Gapdh1
cype.1,0,-1.18715143,0.537,0.928,0,atlas_48h_alh,cype
CG7630.2,0,-1.212170279,0.451,0.89,0,atlas_48h_alh,CG7630
Cam,0,-1.282474617,0.862,0.99,0,atlas_48h_alh,Cam
Gapdh2.1,0,-1.314227029,0.696,0.968,0,atlas_48h_alh,Gapdh2
Drep2.2,0,-1.36423544,0.277,0.757,0,atlas_48h_alh,Drep2
Dhit.1,0,-1.402873701,0.302,0.803,0,atlas_48h_alh,Dhit
Pglym78.1,0,-1.415223774,0.526,0.921,0,atlas_48h_alh,Pglym78
Bacc.1,0,-1.459207475,0.522,0.905,0,atlas_48h_alh,Bacc
CG30172.1,0,-1.468807916,0.392,0.884,0,atlas_48h_alh,CG30172
fax.1,0,-1.47763089,0.668,0.977,0,atlas_48h_alh,fax
Tpi.1,0,-1.478289514,0.527,0.918,0,atlas_48h_alh,Tpi
COX8.2,0,-1.479804825,0.33,0.834,0,atlas_48h_alh,COX8
Cngl.1,0,-1.542101931,0.318,0.804,0,atlas_48h_alh,Cngl
CG17124.1,0,-1.75325682,0.196,0.718,0,atlas_48h_alh,CG17124
Tsp66E.1,0,-1.765178466,0.118,0.582,0,atlas_48h_alh,Tsp66E
Hex-A.2,0,-2.101494316,0.51,0.977,0,atlas_48h_alh,Hex-A
nAChRalpha6.1,9.36E-306,-1.182965714,0.559,0.899,1.20E-301,atlas_48h_alh,nAChRalpha6
ps.1,5.40E-303,-1.192896917,0.386,0.841,6.91E-299,atlas_48h_alh,ps
Pde6.1,3.99E-301,-1.871793283,0.106,0.552,5.11E-297,atlas_48h_alh,Pde6
CG14312.1,2.69E-300,-1.946458332,0.069,0.501,3.44E-296,atlas_48h_alh,CG14312
crol.1,1.95E-292,-1.693153758,0.111,0.559,2.49E-288,atlas_48h_alh,crol
VhaM9.7-a.1,1.53E-287,-1.558270164,0.136,0.591,1.96E-283,atlas_48h_alh,VhaM9.7-a
Cyt-c-p.1,7.59E-285,-1.556989651,0.126,0.578,9.71E-281,atlas_48h_alh,Cyt-c-p
Pdp1.1,3.49E-284,-1.569261706,0.13,0.582,4.47E-280,atlas_48h_alh,Pdp1
His4r.1,2.02E-280,-0.896172732,0.602,0.931,2.58E-276,atlas_48h_alh,His4r
ATPsynF.2,3.67E-280,-1.108107099,0.428,0.851,4.70E-276,atlas_48h_alh,ATPsynF
tna.1,7.22E-279,-1.312312555,0.298,0.753,9.24E-275,atlas_48h_alh,tna
Hsp23.1,1.87E-272,2.225539749,0.454,0.168,2.39E-268,atlas_48h_alh,Hsp23
ox.1,2.07E-272,-1.264906135,0.308,0.758,2.65E-268,atlas_48h_alh,ox
levy.2,7.88E-269,-1.163217316,0.319,0.778,1.01E-264,atlas_48h_alh,levy
Ldh.2,1.93E-266,-1.165775922,0.381,0.819,2.47E-262,atlas_48h_alh,Ldh
ND-MLRQ.1,1.44E-264,-1.3133778,0.22,0.673,1.84E-260,atlas_48h_alh,ND-MLRQ
CG6770.1,6.49E-259,-1.51780324,0.165,0.593,8.31E-255,atlas_48h_alh,CG6770
sif.2,9.40E-259,-1.248314737,0.31,0.745,1.20E-254,atlas_48h_alh,sif
Act5C.2,2.60E-254,1.499093067,0.66,0.447,3.32E-250,atlas_48h_alh,Act5C
cdc14.1,2.75E-249,-1.652818615,0.073,0.465,3.52E-245,atlas_48h_alh,cdc14
UQCR-11.1,4.95E-249,-1.135447475,0.313,0.757,6.34E-245,atlas_48h_alh,UQCR-11
Dsp1.1,1.61E-245,-1.144442329,0.296,0.746,2.06E-241,atlas_48h_alh,Dsp1
DOR.1,4.63E-244,-1.96275442,0.039,0.398,5.92E-240,atlas_48h_alh,DOR
bel.1,4.05E-241,-1.076913733,0.343,0.787,5.19E-237,atlas_48h_alh,bel
msi.1,1.84E-226,-1.210236052,0.328,0.75,2.35E-222,atlas_48h_alh,msi
RpL29.2,5.06E-226,-0.847109615,0.543,0.899,6.48E-222,atlas_48h_alh,RpL29
Bsg.1,7.23E-223,-1.019072803,0.335,0.762,9.26E-219,atlas_48h_alh,Bsg
Liprin-gamma.1,7.94E-223,-1.041128486,0.386,0.8,1.02E-218,atlas_48h_alh,Liprin-gamma
